identifier_id,actor_id,identifier_type,identifier_value,source_id,first_seen,last_seen,confidence,status,observation_id
IDENT_000190,ACT_0049,handle,EmberSignal,SRC_001645,2026-05-25T01:19:15Z,2026-09-01T00:00:00Z,0.98,retired,
IDENT_000191,ACT_0050,handle,FrostReaper,SRC_000010,2026-07-01T02:56:43Z,2026-09-01T00:00:00Z,0.85,superseded,
IDENT_000192,ACT_0050,handle,CipherForge,SRC_002142,2026-10-13T00:00:00Z,2026-09-01T00:00:00Z,0.81,retired,OBS_013971
IDENT_000193,ACT_0050,handle,GhostCrow,SRC_004658,2026-11-03T00:00:00Z,2026-09-01T00:00:00Z,0.87,superseded,OBS_011591
IDENT_000194,ACT_0050,handle,RogueWarden,SRC_000342,2026-10-20T00:00:00Z,2026-09-01T00:00:00Z,0.62,retired,
IDENT_000195,ACT_0050,handle,ShadowNode,SRC_001654,2026-09-25T00:00:00Z,2026-09-01T00:00:00Z,0.94,active,OBS_000789
IDENT_000196,ACT_0051,handle,GreyEcho,SRC_000784,2026-06-25T11:41:03Z,2026-09-01T00:00:00Z,0.71,superseded,OBS_001498
IDENT_000197,ACT_0051,handle,GreyEcho,SRC_000321,2026-06-27T11:41:03Z,2026-09-01T00:00:00Z,0.65,retired,
IDENT_000198,ACT_0051,handle,GreyEcho,SRC_001971,2026-06-26T11:41:03Z,2026-09-01T00:00:00Z,0.74,superseded,
IDENT_000199,ACT_0051,handle,SilverGrid,SRC_005400,2026-11-02T00:00:00Z,2026-09-01T00:00:00Z,0.76,superseded,OBS_000345
IDENT_000200,ACT_0051,handle,EmberOrbit93,SRC_004349,2026-09-04T00:00:00Z,2026-09-01T00:00:00Z,0.7,superseded,
IDENT_000201,ACT_0051,handle,FrostSignal,SRC_003403,2026-10-06T00:00:00Z,2026-09-01T00:00:00Z,0.93,active,
IDENT_000202,ACT_0051,handle,FrostSignal,SRC_000728,2026-10-08T00:00:00Z,2026-09-01T00:00:00Z,0.3,active,
IDENT_000203,ACT_0051,handle,FrostSignal,SRC_004837,2026-10-04T00:00:00Z,2026-09-01T00:00:00Z,0.85,active,OBS_013071
IDENT_000204,ACT_0052,handle,IronRunner,SRC_000538,2025-07-17T08:12:20Z,2026-02-25T08:12:20Z,0.89,retired,
IDENT_000205,ACT_0052,handle,StormHollow,SRC_004675,2026-03-24T08:12:20Z,2026-09-01T00:00:00Z,0.88,retired,
IDENT_000206,ACT_0052,handle,StormHollow,SRC_002471,2026-03-24T08:12:20Z,2026-09-01T00:00:00Z,0.84,retired,
IDENT_000207,ACT_0052,handle,StormHollow,SRC_000545,2026-03-24T08:12:20Z,2026-09-01T00:00:00Z,0.81,retired,
IDENT_000208,ACT_0052,handle,ZeroTrace,SRC_000447,2026-10-11T00:00:00Z,2026-09-01T00:00:00Z,0.56,active,OBS_009324
IDENT_000209,ACT_0053,handle,IronHarbor,SRC_001255,2024-08-02T21:22:52Z,2025-02-13T21:22:52Z,0.51,superseded,OBS_013848
IDENT_000210,ACT_0053,handle,IronHarbor,SRC_001304,2024-08-02T21:22:52Z,2025-02-11T21:22:52Z,0.89,retired,
IDENT_000211,ACT_0053,handle,OnyxFang,SRC_000443,2025-02-17T21:22:52Z,2026-03-15T21:22:52Z,0.49,superseded,OBS_005249
IDENT_000212,ACT_0053,handle,DarkOrbit,SRC_000682,2026-03-20T21:22:52Z,2026-09-01T00:00:00Z,0.9,retired,OBS_004143
IDENT_000213,ACT_0054,handle,UmbraHollow,SRC_002571,2026-02-06T15:36:14Z,2026-04-30T15:36:14Z,0.72,superseded,OBS_004862
IDENT_000214,ACT_0054,handle,UmbraHollow,SRC_002182,2026-02-06T15:36:14Z,2026-05-03T15:36:14Z,0.4,retired,OBS_001836
IDENT_000215,ACT_0054,handle,DarkRunner,SRC_005472,2026-06-20T15:36:14Z,2026-09-01T00:00:00Z,0.89,retired,
IDENT_000216,ACT_0054,handle,DarkRunner,SRC_003375,2026-06-21T15:36:14Z,2026-09-01T00:00:00Z,0.93,superseded,OBS_008881
IDENT_000217,ACT_0054,handle,DarkRunner,SRC_004268,2026-06-24T15:36:14Z,2026-09-01T00:00:00Z,0.6,retired,OBS_008357
IDENT_000218,ACT_0054,handle,ShadowGrid,SRC_002767,2026-09-21T00:00:00Z,2026-09-01T00:00:00Z,0.76,active,OBS_002688
IDENT_000219,ACT_0054,handle,ShadowGrid,SRC_005677,2026-09-22T00:00:00Z,2026-09-01T00:00:00Z,0.82,active,
IDENT_000220,ACT_0055,handle,StormRunner,SRC_002529,2024-03-18T04:37:32Z,2024-06-19T04:37:32Z,0.42,superseded,OBS_003467
IDENT_000221,ACT_0055,handle,HavocSentinel,SRC_003271,2024-07-29T04:37:32Z,2025-11-15T04:37:32Z,0.75,active,
IDENT_000222,ACT_0055,handle,HavocSentinel,SRC_003055,2024-08-01T04:37:32Z,2025-11-18T04:37:32Z,0.87,active,OBS_006615
IDENT_000223,ACT_0056,handle,VoidNode,SRC_000895,2024-08-30T10:20:14Z,2025-03-20T10:20:14Z,0.59,superseded,
IDENT_000224,ACT_0056,handle,NightCrow,SRC_000133,2025-03-29T10:20:14Z,2025-12-30T10:20:14Z,0.91,superseded,
IDENT_000225,ACT_0056,handle,TalonCipher,SRC_004181,2026-01-08T10:20:14Z,2026-03-21T10:20:14Z,0.65,superseded,OBS_000063
IDENT_000226,ACT_0056,handle,AshShade20,SRC_002545,2026-04-19T10:20:14Z,2026-09-01T00:00:00Z,0.59,superseded,
IDENT_000227,ACT_0056,handle,AshShade20,SRC_000978,2026-04-20T10:20:14Z,2026-09-01T00:00:00Z,0.76,superseded,OBS_008292
IDENT_000228,ACT_0056,handle,VoidCipher,SRC_004457,2026-10-09T00:00:00Z,2026-09-01T00:00:00Z,0.48,retired,
IDENT_000229,ACT_0057,handle,CrimsonDrift,SRC_003835,2025-10-21T19:15:51Z,2026-09-01T00:00:00Z,0.85,retired,OBS_000960
IDENT_000230,ACT_0057,handle,DriftReaper,SRC_003870,2026-09-16T00:00:00Z,2026-09-01T00:00:00Z,0.72,active,OBS_013642
IDENT_000231,ACT_0057,handle,DriftReaper,SRC_002169,2026-09-17T00:00:00Z,2026-09-01T00:00:00Z,0.48,active,OBS_000188
IDENT_000232,ACT_0058,handle,PhantomDrift95,SRC_000549,2025-08-23T17:09:54Z,2025-11-11T17:09:54Z,0.94,retired,
IDENT_000233,ACT_0058,handle,DarkSignal,SRC_003651,2025-12-28T17:09:54Z,2026-09-01T00:00:00Z,0.6,active,
IDENT_000234,ACT_0059,handle,NullWolf,SRC_004374,2026-07-14T16:19:50Z,2026-09-01T00:00:00Z,0.53,retired,OBS_003573
IDENT_000235,ACT_0059,handle,NullWolf,SRC_003591,2026-07-16T16:19:50Z,2026-09-01T00:00:00Z,0.82,superseded,
IDENT_000236,ACT_0059,handle,FrostRunner37,SRC_004157,2026-10-12T00:00:00Z,2026-09-01T00:00:00Z,0.89,retired,
IDENT_000237,ACT_0059,handle,FrostRunner37,SRC_005213,2026-10-10T00:00:00Z,2026-09-01T00:00:00Z,0.6,superseded,OBS_011743
IDENT_000238,ACT_0059,handle,VectorHex,SRC_000445,2026-09-20T00:00:00Z,2026-09-01T00:00:00Z,0.32,active,
IDENT_000239,ACT_0059,handle,VectorHex,SRC_001509,2026-09-24T00:00:00Z,2026-09-01T00:00:00Z,0.7,active,
IDENT_000240,ACT_0060,handle,CipherEcho,SRC_000608,2026-04-05T22:48:45Z,2026-09-01T00:00:00Z,0.63,superseded,OBS_007843
IDENT_000241,ACT_0001,pgp,PGP_SYN_0094,SRC_003648,2024-04-06T20:28:06Z,2024-10-21T20:28:06Z,0.82,revoked,OBS_004101
IDENT_000242,ACT_0017,pgp,PGP_SYN_0094,SRC_003044,2024-12-14T11:28:43Z,2025-12-31T11:28:43Z,0.94,active,
IDENT_000243,ACT_0025,pgp,PGP_SYN_0054,SRC_001417,2026-07-04T13:33:59Z,2026-09-01T00:00:00Z,0.77,revoked,OBS_005455
IDENT_000244,ACT_0047,pgp,PGP_SYN_0054,SRC_004929,2024-09-09T22:38:20Z,2025-10-06T22:38:20Z,0.77,active,OBS_003570
IDENT_000245,ACT_0002,pgp,PGP_SYN_0091,SRC_002471,2025-02-23T10:13:48Z,2025-11-25T10:13:48Z,0.47,revoked,OBS_004694
IDENT_000246,ACT_0057,pgp,PGP_SYN_0091,SRC_002932,2025-10-24T19:15:51Z,2026-09-01T00:00:00Z,0.95,revoked,
IDENT_000247,ACT_0003,pgp,PGP_SYN_0048,SRC_002060,2024-09-12T18:21:03Z,2024-12-01T18:21:03Z,0.71,active,OBS_008722
IDENT_000248,ACT_0004,pgp,PGP_SYN_0087,SRC_003087,2026-06-20T04:44:17Z,2026-09-01T00:00:00Z,0.64,active,OBS_013245
IDENT_000249,ACT_0006,pgp,PGP_SYN_0024,SRC_001602,2024-04-17T08:56:39Z,2026-03-07T08:56:39Z,0.72,active,
IDENT_000250,ACT_0007,pgp,PGP_SYN_0081,SRC_002315,2024-07-12T13:12:42Z,2025-05-12T13:12:42Z,0.53,active,OBS_001009
IDENT_000251,ACT_0008,pgp,PGP_SYN_0078,SRC_004143,2025-01-08T10:13:36Z,2026-05-02T10:13:36Z,0.84,active,
IDENT_000252,ACT_0009,pgp,PGP_SYN_0062,SRC_005698,2026-09-20T04:53:06Z,2026-09-01T00:00:00Z,0.75,revoked,
IDENT_000253,ACT_0010,pgp,PGP_SYN_0005,SRC_000358,2026-06-03T20:43:57Z,2026-09-01T00:00:00Z,0.56,active,
IDENT_000254,ACT_0011,pgp,PGP_SYN_0075,SRC_003053,2026-05-27T12:53:27Z,2026-09-01T00:00:00Z,0.72,revoked,
IDENT_000255,ACT_0012,pgp,PGP_SYN_0053,SRC_003696,2024-12-30T10:37:19Z,2025-10-07T10:37:19Z,0.9,revoked,OBS_005001
IDENT_000256,ACT_0013,pgp,PGP_SYN_0088,SRC_004911,2026-07-13T09:25:01Z,2026-09-01T00:00:00Z,0.89,active,OBS_004303
IDENT_000257,ACT_0014,pgp,PGP_SYN_0090,SRC_003921,2024-01-29T02:17:28Z,2025-06-04T02:17:28Z,0.93,revoked,OBS_001092
IDENT_000258,ACT_0015,pgp,PGP_SYN_0059,SRC_002326,2025-11-25T12:12:24Z,2026-06-05T12:12:24Z,0.82,active,
IDENT_000259,ACT_0016,pgp,PGP_SYN_0095,SRC_003726,2025-04-26T15:47:40Z,2026-06-25T15:47:40Z,0.75,active,
IDENT_000260,ACT_0016,pgp,PGP_SYN_0099,SRC_005486,2025-03-07T15:47:40Z,2026-08-27T15:47:40Z,0.9,revoked,
IDENT_000261,ACT_0018,pgp,PGP_SYN_0085,SRC_003408,2024-06-19T18:40:31Z,2026-02-19T18:40:31Z,0.82,active,
IDENT_000262,ACT_0019,pgp,PGP_SYN_0044,SRC_000553,2025-09-24T04:42:59Z,2026-09-01T00:00:00Z,0.84,active,OBS_005417
IDENT_000263,ACT_0021,pgp,PGP_SYN_0002,SRC_001848,2026-09-12T20:32:16Z,2026-09-01T00:00:00Z,0.68,revoked,OBS_013836
IDENT_000264,ACT_0022,pgp,PGP_SYN_0014,SRC_005077,2024-03-19T11:56:59Z,2025-04-29T11:56:59Z,0.98,active,
IDENT_000265,ACT_0024,pgp,PGP_SYN_0098,SRC_001304,2025-09-14T00:47:04Z,2025-12-19T00:47:04Z,0.89,revoked,OBS_010017
IDENT_000266,ACT_0026,pgp,PGP_SYN_0072,SRC_000450,2025-08-24T18:43:51Z,2026-09-01T00:00:00Z,0.99,active,OBS_003268
IDENT_000267,ACT_0027,pgp,PGP_SYN_0080,SRC_001198,2024-06-06T01:12:14Z,2025-11-13T01:12:14Z,0.59,active,OBS_000540
IDENT_000268,ACT_0028,pgp,PGP_SYN_0001,SRC_003357,2025-01-12T00:39:48Z,2025-05-23T00:39:48Z,0.8,revoked,
IDENT_000269,ACT_0031,pgp,PGP_SYN_0017,SRC_005765,2025-04-14T19:36:25Z,2026-02-06T19:36:25Z,0.6,active,
IDENT_000270,ACT_0032,pgp,PGP_SYN_0013,SRC_003737,2025-07-20T17:55:46Z,2026-09-01T00:00:00Z,0.78,active,OBS_012249
IDENT_000271,ACT_0033,pgp,PGP_SYN_0025,SRC_005251,2025-09-11T01:20:48Z,2026-09-01T00:00:00Z,0.85,active,OBS_005205
IDENT_000272,ACT_0034,pgp,PGP_SYN_0069,SRC_004080,2025-01-17T10:59:17Z,2026-09-01T00:00:00Z,0.86,revoked,OBS_002225
IDENT_000273,ACT_0035,pgp,PGP_SYN_0058,SRC_003976,2024-05-07T22:04:42Z,2024-08-13T22:04:42Z,0.67,active,OBS_012714
IDENT_000274,ACT_0036,pgp,PGP_SYN_0009,SRC_005746,2026-05-16T18:10:40Z,2026-09-01T00:00:00Z,0.7,active,OBS_009688
IDENT_000275,ACT_0036,pgp,PGP_SYN_0045,SRC_005245,2026-05-12T18:10:40Z,2026-09-01T00:00:00Z,0.61,active,OBS_014121
IDENT_000276,ACT_0037,pgp,PGP_SYN_0050,SRC_000591,2024-09-20T20:05:11Z,2026-03-31T20:05:11Z,0.93,revoked,OBS_006129
IDENT_000277,ACT_0038,pgp,PGP_SYN_0067,SRC_002172,2025-08-23T11:07:27Z,2025-11-07T11:07:27Z,0.83,revoked,
IDENT_000278,ACT_0039,pgp,PGP_SYN_0066,SRC_004562,2026-06-17T04:35:29Z,2026-09-01T00:00:00Z,0.87,active,OBS_006171
IDENT_000279,ACT_0040,pgp,PGP_SYN_0036,SRC_000082,2025-05-27T18:08:11Z,2026-01-20T18:08:11Z,0.69,active,
IDENT_000280,ACT_0041,pgp,PGP_SYN_0100,SRC_005673,2024-12-31T19:31:51Z,2025-09-13T19:31:51Z,0.51,active,
IDENT_000281,ACT_0043,pgp,PGP_SYN_0092,SRC_000864,2025-04-20T22:06:12Z,2025-08-24T22:06:12Z,0.86,active,OBS_008543
IDENT_000282,ACT_0043,pgp,PGP_SYN_0051,SRC_001859,2025-04-06T22:06:12Z,2026-09-01T00:00:00Z,0.79,revoked,OBS_008543
IDENT_000283,ACT_0045,pgp,PGP_SYN_0047,SRC_005490,2024-12-07T07:17:31Z,2025-08-03T07:17:31Z,0.69,active,OBS_005246
IDENT_000284,ACT_0045,pgp,PGP_SYN_0046,SRC_002763,2024-12-22T07:17:31Z,2026-07-24T07:17:31Z,0.68,active,
IDENT_000285,ACT_0046,pgp,PGP_SYN_0074,SRC_003899,2025-09-28T14:13:34Z,2026-05-19T14:13:34Z,0.7,active,OBS_006922
IDENT_000286,ACT_0048,pgp,PGP_SYN_0007,SRC_001747,2024-09-30T21:47:44Z,2025-09-04T21:47:44Z,0.81,active,OBS_012928
IDENT_000287,ACT_0049,pgp,PGP_SYN_0043,SRC_001307,2026-05-31T01:19:15Z,2026-09-01T00:00:00Z,0.97,revoked,
IDENT_000288,ACT_0050,pgp,PGP_SYN_0021,SRC_000558,2026-07-01T02:56:43Z,2026-09-01T00:00:00Z,0.53,revoked,
IDENT_000289,ACT_0050,pgp,PGP_SYN_0089,SRC_000508,2026-08-20T02:56:43Z,2026-09-01T00:00:00Z,0.47,revoked,
IDENT_000290,ACT_0051,pgp,PGP_SYN_0027,SRC_000462,2026-08-24T11:41:03Z,2026-09-01T00:00:00Z,0.67,revoked,OBS_003760
IDENT_000291,ACT_0052,pgp,PGP_SYN_0023,SRC_000666,2025-08-06T08:12:20Z,2026-05-05T08:12:20Z,0.84,revoked,
IDENT_000292,ACT_0052,pgp,PGP_SYN_0082,SRC_002950,2025-08-08T08:12:20Z,2026-04-23T08:12:20Z,0.55,active,OBS_003784
IDENT_000293,ACT_0053,pgp,PGP_SYN_0076,SRC_000208,2024-09-03T21:22:52Z,2026-07-14T21:22:52Z,0.42,revoked,
IDENT_000294,ACT_0054,pgp,PGP_SYN_0032,SRC_004349,2026-03-13T15:36:14Z,2026-07-20T15:36:14Z,0.94,active,
IDENT_000295,ACT_0055,pgp,PGP_SYN_0041,SRC_003620,2024-04-21T04:37:32Z,2024-10-01T04:37:32Z,0.95,active,
IDENT_000296,ACT_0055,pgp,PGP_SYN_0028,SRC_005588,2024-03-28T04:37:32Z,2025-12-12T04:37:32Z,0.78,active,
IDENT_000297,ACT_0056,pgp,PGP_SYN_0038,SRC_002275,2024-10-10T10:20:14Z,2026-01-20T10:20:14Z,0.49,revoked,OBS_008818
IDENT_000298,ACT_0058,pgp,PGP_SYN_0061,SRC_002267,2025-08-23T17:09:54Z,2025-12-29T17:09:54Z,0.85,revoked,OBS_005556
IDENT_000299,ACT_0059,pgp,PGP_SYN_0018,SRC_005794,2026-07-22T16:19:50Z,2026-09-01T00:00:00Z,0.74,active,OBS_002729
IDENT_000300,ACT_0060,pgp,PGP_SYN_0096,SRC_004296,2026-04-15T22:48:45Z,2026-09-01T00:00:00Z,0.71,active,
IDENT_000301,ACT_0060,pgp,PGP_SYN_0071,SRC_003076,2026-05-20T22:48:45Z,2026-09-01T00:00:00Z,0.79,active,OBS_005565
IDENT_000302,ACT_0001,wallet,WALLET_SYN_0044,SRC_002769,2024-03-30T20:28:06Z,2026-01-13T20:28:06Z,0.66,active,OBS_009675
IDENT_000303,ACT_0001,wallet,WALLET_SYN_0189,SRC_001713,2024-04-03T20:28:06Z,2025-01-05T20:28:06Z,0.3,dormant,OBS_006674
IDENT_000304,ACT_0001,wallet,WALLET_SYN_0163,SRC_005125,2024-04-28T20:28:06Z,2025-02-22T20:28:06Z,0.93,active,
IDENT_000305,ACT_0017,wallet,WALLET_SYN_0103,SRC_000711,2025-01-02T11:28:43Z,2026-09-01T00:00:00Z,0.57,active,OBS_009239
IDENT_000306,ACT_0015,wallet,WALLET_SYN_0050,SRC_002376,2026-01-06T12:12:24Z,2026-09-01T00:00:00Z,0.68,dormant,OBS_000948
IDENT_000307,ACT_0015,wallet,WALLET_SYN_0067,SRC_004416,2025-10-19T12:12:24Z,2026-09-01T00:00:00Z,0.67,active,OBS_009709
IDENT_000308,ACT_0015,wallet,WALLET_SYN_0159,SRC_000891,2025-12-07T12:12:24Z,2026-07-29T12:12:24Z,0.69,active,OBS_008480
IDENT_000309,ACT_0037,wallet,WALLET_SYN_0165,SRC_003588,2024-11-22T20:05:11Z,2026-08-06T20:05:11Z,0.79,dormant,
IDENT_000310,ACT_0037,wallet,WALLET_SYN_0144,SRC_003755,2024-11-27T20:05:11Z,2026-09-01T00:00:00Z,0.84,active,OBS_001976
IDENT_000311,ACT_0037,wallet,WALLET_SYN_0002,SRC_003753,2024-12-08T20:05:11Z,2026-09-01T00:00:00Z,0.84,dormant,
IDENT_000312,ACT_0025,wallet,WALLET_SYN_0034,SRC_005777,2026-06-30T13:33:59Z,2026-09-01T00:00:00Z,0.57,dormant,
IDENT_000313,ACT_0047,wallet,WALLET_SYN_0146,SRC_003474,2024-08-28T22:38:20Z,2026-04-30T22:38:20Z,0.81,active,OBS_000775
IDENT_000314,ACT_0047,wallet,WALLET_SYN_0053,SRC_005620,2024-09-06T22:38:20Z,2025-07-26T22:38:20Z,0.65,dormant,
IDENT_000315,ACT_0002,wallet,WALLET_SYN_0139,SRC_002197,2025-03-02T10:13:48Z,2025-05-06T10:13:48Z,0.55,active,OBS_004202
IDENT_000316,ACT_0057,wallet,WALLET_SYN_0212,SRC_005204,2025-12-22T19:15:51Z,2026-05-18T19:15:51Z,0.84,active,OBS_011255
IDENT_000317,ACT_0049,wallet,WALLET_SYN_0047,SRC_005688,2026-06-17T01:19:15Z,2026-09-01T00:00:00Z,0.9,dormant,
IDENT_000318,ACT_0049,wallet,WALLET_SYN_0019,SRC_002375,2026-07-07T01:19:15Z,2026-09-01T00:00:00Z,0.87,active,OBS_008392
IDENT_000319,ACT_0049,wallet,WALLET_SYN_0143,SRC_004008,2026-05-25T01:19:15Z,2026-09-01T00:00:00Z,0.39,dormant,
IDENT_000320,ACT_0042,wallet,WALLET_SYN_0090,SRC_002475,2025-06-08T00:56:31Z,2026-09-01T00:00:00Z,0.9,active,
IDENT_000321,ACT_0042,wallet,WALLET_SYN_0152,SRC_003974,2025-07-25T00:56:31Z,2025-10-14T00:56:31Z,0.58,active,OBS_013468
IDENT_000322,ACT_0052,wallet,WALLET_SYN_0174,SRC_000201,2025-10-08T08:12:20Z,2026-09-01T00:00:00Z,0.57,active,OBS_012377
IDENT_000323,ACT_0052,wallet,WALLET_SYN_0042,SRC_002906,2025-09-23T08:12:20Z,2026-07-02T08:12:20Z,0.72,active,
IDENT_000324,ACT_0019,wallet,WALLET_SYN_0065,SRC_002213,2025-10-15T04:42:59Z,2026-04-22T04:42:59Z,0.77,active,OBS_002858
IDENT_000325,ACT_0003,wallet,WALLET_SYN_0104,SRC_002437,2024-09-07T18:21:03Z,2026-03-03T18:21:03Z,0.36,dormant,OBS_014146
IDENT_000326,ACT_0003,wallet,WALLET_SYN_0168,SRC_000649,2024-10-09T18:21:03Z,2026-09-01T00:00:00Z,0.63,active,
IDENT_000327,ACT_0004,wallet,WALLET_SYN_0014,SRC_005407,2026-06-26T04:44:17Z,2026-09-01T00:00:00Z,0.79,dormant,
IDENT_000328,ACT_0004,wallet,WALLET_SYN_0092,SRC_003900,2026-06-27T04:44:17Z,2026-09-01T00:00:00Z,0.8,active,OBS_003631
IDENT_000329,ACT_0004,wallet,WALLET_SYN_0027,SRC_000304,2026-06-19T04:44:17Z,2026-09-01T00:00:00Z,0.4,active,OBS_005871
IDENT_000330,ACT_0005,wallet,WALLET_SYN_0003,SRC_005250,2026-10-01T07:09:23Z,2026-09-01T00:00:00Z,0.83,dormant,
IDENT_000331,ACT_0006,wallet,WALLET_SYN_0005,SRC_003197,2024-04-23T08:56:39Z,2024-06-16T08:56:39Z,0.8,active,
IDENT_000332,ACT_0006,wallet,WALLET_SYN_0156,SRC_002722,2024-04-27T08:56:39Z,2024-06-05T08:56:39Z,0.66,active,
IDENT_000333,ACT_0007,wallet,WALLET_SYN_0219,SRC_005735,2024-06-04T13:12:42Z,2026-01-07T13:12:42Z,0.81,active,
IDENT_000334,ACT_0007,wallet,WALLET_SYN_0028,SRC_003504,2024-08-17T13:12:42Z,2025-04-10T13:12:42Z,0.69,active,OBS_005955
IDENT_000335,ACT_0007,wallet,WALLET_SYN_0036,SRC_001928,2024-07-28T13:12:42Z,2025-02-01T13:12:42Z,0.79,active,OBS_002547
IDENT_000336,ACT_0008,wallet,WALLET_SYN_0100,SRC_004861,2025-01-20T10:13:36Z,2025-07-17T10:13:36Z,0.95,dormant,
IDENT_000337,ACT_0009,wallet,WALLET_SYN_0072,SRC_004818,2026-08-10T04:53:06Z,2026-09-01T00:00:00Z,0.69,dormant,OBS_014340
IDENT_000338,ACT_0009,wallet,WALLET_SYN_0191,SRC_001861,2026-09-03T04:53:06Z,2026-09-01T00:00:00Z,0.95,dormant,OBS_000139
IDENT_000339,ACT_0010,wallet,WALLET_SYN_0132,SRC_001950,2026-07-28T20:43:57Z,2026-09-01T00:00:00Z,0.87,active,OBS_001246
IDENT_000340,ACT_0011,wallet,WALLET_SYN_0187,SRC_004666,2026-06-07T12:53:27Z,2026-09-01T00:00:00Z,0.77,dormant,
IDENT_000341,ACT_0011,wallet,WALLET_SYN_0029,SRC_004192,2026-05-07T12:53:27Z,2026-09-01T00:00:00Z,0.79,active,
IDENT_000342,ACT_0011,wallet,WALLET_SYN_0183,SRC_000014,2026-07-12T12:53:27Z,2026-09-01T00:00:00Z,0.73,dormant,OBS_000390
IDENT_000343,ACT_0012,wallet,WALLET_SYN_0176,SRC_001017,2024-12-26T10:37:19Z,2026-09-01T00:00:00Z,0.75,active,
IDENT_000344,ACT_0012,wallet,WALLET_SYN_0017,SRC_001353,2025-01-11T10:37:19Z,2025-08-20T10:37:19Z,0.9,dormant,
IDENT_000345,ACT_0012,wallet,WALLET_SYN_0061,SRC_000495,2025-03-04T10:37:19Z,2025-05-07T10:37:19Z,0.86,dormant,
IDENT_000346,ACT_0013,wallet,WALLET_SYN_0101,SRC_004933,2026-09-11T09:25:01Z,2026-09-01T00:00:00Z,0.74,dormant,
IDENT_000347,ACT_0013,wallet,WALLET_SYN_0094,SRC_002899,2026-07-31T09:25:01Z,2026-09-01T00:00:00Z,0.85,active,
IDENT_000348,ACT_0013,wallet,WALLET_SYN_0015,SRC_001938,2026-08-29T09:25:01Z,2026-09-01T00:00:00Z,0.53,active,OBS_004308
IDENT_000349,ACT_0014,wallet,WALLET_SYN_0170,SRC_002716,2024-04-09T02:17:28Z,2024-06-02T02:17:28Z,0.62,dormant,OBS_007930
IDENT_000350,ACT_0014,wallet,WALLET_SYN_0210,SRC_002244,2024-03-29T02:17:28Z,2024-08-09T02:17:28Z,0.55,dormant,
IDENT_000351,ACT_0016,wallet,WALLET_SYN_0052,SRC_005062,2025-03-20T15:47:40Z,2025-05-12T15:47:40Z,0.47,active,OBS_005212
IDENT_000352,ACT_0016,wallet,WALLET_SYN_0220,SRC_001691,2025-04-02T15:47:40Z,2025-06-11T15:47:40Z,0.61,active,OBS_002620
IDENT_000353,ACT_0016,wallet,WALLET_SYN_0188,SRC_000565,2025-05-28T15:47:40Z,2025-11-02T15:47:40Z,0.87,dormant,OBS_009026
IDENT_000354,ACT_0018,wallet,WALLET_SYN_0145,SRC_002742,2024-08-10T18:40:31Z,2024-10-28T18:40:31Z,0.62,active,OBS_012822
IDENT_000355,ACT_0018,wallet,WALLET_SYN_0043,SRC_003743,2024-07-11T18:40:31Z,2024-11-27T18:40:31Z,0.83,active,
IDENT_000356,ACT_0018,wallet,WALLET_SYN_0114,SRC_003180,2024-07-19T18:40:31Z,2025-05-04T18:40:31Z,0.46,dormant,
IDENT_000357,ACT_0020,wallet,WALLET_SYN_0051,SRC_002834,2025-09-16T15:43:16Z,2026-09-01T00:00:00Z,0.32,active,
IDENT_000358,ACT_0020,wallet,WALLET_SYN_0095,SRC_004313,2025-08-10T15:43:16Z,2026-09-01T00:00:00Z,0.58,active,
IDENT_000359,ACT_0021,wallet,WALLET_SYN_0172,SRC_003807,2026-09-30T20:32:16Z,2026-09-01T00:00:00Z,0.67,active,OBS_002481
IDENT_000360,ACT_0022,wallet,WALLET_SYN_0054,SRC_004047,2024-04-13T11:56:59Z,2024-12-22T11:56:59Z,0.9,active,OBS_000735
IDENT_000361,ACT_0023,wallet,WALLET_SYN_0108,SRC_002559,2026-04-24T00:01:56Z,2026-07-14T00:01:56Z,0.77,active,OBS_008206
IDENT_000362,ACT_0024,wallet,WALLET_SYN_0093,SRC_002543,2025-11-01T00:47:04Z,2026-01-24T00:47:04Z,0.87,active,OBS_008104
IDENT_000363,ACT_0024,wallet,WALLET_SYN_0074,SRC_002610,2025-09-24T00:47:04Z,2025-12-19T00:47:04Z,0.49,dormant,OBS_002794
IDENT_000364,ACT_0026,wallet,WALLET_SYN_0016,SRC_004202,2025-07-17T18:43:51Z,2026-09-01T00:00:00Z,0.84,active,OBS_003963
IDENT_000365,ACT_0026,wallet,WALLET_SYN_0007,SRC_004113,2025-08-30T18:43:51Z,2025-10-10T18:43:51Z,0.76,active,OBS_003260
IDENT_000366,ACT_0027,wallet,WALLET_SYN_0084,SRC_003937,2024-05-18T01:12:14Z,2026-05-27T01:12:14Z,0.58,active,
IDENT_000367,ACT_0028,wallet,WALLET_SYN_0197,SRC_005281,2025-01-31T00:39:48Z,2025-04-17T00:39:48Z,0.62,active,OBS_005175
IDENT_000368,ACT_0029,wallet,WALLET_SYN_0025,SRC_004257,2024-06-10T22:51:37Z,2024-10-27T22:51:37Z,0.75,dormant,OBS_006935
IDENT_000369,ACT_0029,wallet,WALLET_SYN_0111,SRC_000455,2024-05-17T22:51:37Z,2024-09-11T22:51:37Z,0.85,dormant,OBS_008642
