transaction_id,from_wallet,to_wallet,timestamp,amount,currency,transaction_type,source,confidence,actor_from,actor_to,transaction_cluster,risk_signal
TX_000139,WALLET_SYN_0118,WALLET_SYN_0066,2025-08-27T11:56:59Z,0.13411,BTC_SIM,consolidation,SRC_002083,0.63,,ACT_0030,,low
TX_000140,WALLET_SYN_0009,WALLET_SYN_0201,2026-08-10T00:00:00Z,0.482099,USDT_SIM,escrow_release,SRC_003670,0.58,,ACT_0035,,low
TX_000141,WALLET_SYN_0083,WALLET_SYN_0187,2026-08-12T00:00:00Z,0.178835,BTC_SIM,escrow_release,SRC_002651,0.65,,ACT_0011,,high
TX_000142,WALLET_SYN_0203,WALLET_SYN_0067,2025-04-30T10:59:17Z,0.271812,BTC_SIM,payment,SRC_001349,0.71,,ACT_0015,,medium
TX_000143,WALLET_SYN_0048,WALLET_SYN_0209,2026-08-08T00:00:00Z,0.200673,USDT_SIM,escrow_release,SRC_005299,0.28,ACT_0050,,,low
TX_000144,WALLET_SYN_0074,WALLET_SYN_0011,2026-06-09T08:12:20Z,0.041529,ETH_SIM,transfer,SRC_002260,0.62,ACT_0024,ACT_0043,,high
TX_000145,WALLET_SYN_0193,WALLET_SYN_0127,2026-08-28T00:00:00Z,0.154253,BTC_SIM,payment,SRC_001994,0.6,,,,low
TX_000146,WALLET_SYN_0183,WALLET_SYN_0138,2024-11-15T04:37:32Z,0.262475,ETH_SIM,transfer,SRC_005514,0.51,ACT_0011,,,low
TX_000147,WALLET_SYN_0208,WALLET_SYN_0007,2026-01-20T15:43:16Z,0.166434,BTC_SIM,payment,SRC_003529,0.36,,ACT_0026,,low
TX_000148,WALLET_SYN_0069,WALLET_SYN_0125,2026-09-01T00:00:00Z,1.221622,BTC_SIM,transfer,SRC_003289,0.78,,,,low
TX_000149,WALLET_SYN_0130,WALLET_SYN_0046,2026-08-27T00:00:00Z,0.322848,BTC_SIM,payment,SRC_002582,0.88,,ACT_0050,,low
TX_000150,WALLET_SYN_0168,WALLET_SYN_0077,2025-05-10T22:38:20Z,0.307815,ETH_SIM,transfer,SRC_001885,0.78,ACT_0003,,,low
TX_000151,WALLET_SYN_0144,WALLET_SYN_0121,2026-08-23T00:00:00Z,0.223526,ETH_SIM,transfer,SRC_001468,0.42,ACT_0037,,,low
TX_000152,WALLET_SYN_0142,WALLET_SYN_0078,2026-08-23T00:00:00Z,0.538699,USDT_SIM,escrow_release,SRC_000425,0.84,,ACT_0038,,medium
TX_000153,WALLET_SYN_0010,WALLET_SYN_0169,2024-11-03T10:20:14Z,0.090512,ETH_SIM,payment,SRC_004648,0.6,,,,medium
TX_000154,WALLET_SYN_0130,WALLET_SYN_0109,2026-08-20T00:00:00Z,0.163034,BTC_SIM,transfer,SRC_004343,0.59,,ACT_0045,,medium
TX_000155,WALLET_SYN_0178,WALLET_SYN_0114,2026-08-01T22:04:42Z,0.430529,ETH_SIM,payment,SRC_003282,0.6,ACT_0041,ACT_0018,,medium
TX_000156,WALLET_SYN_0032,WALLET_SYN_0097,2025-05-12T00:39:48Z,0.144386,ETH_SIM,transfer,SRC_002045,0.43,ACT_0048,,TXCLUSTER_006,medium
TX_000157,WALLET_SYN_0001,WALLET_SYN_0066,2026-08-05T22:04:42Z,0.061186,ETH_SIM,transfer,SRC_003250,0.81,,ACT_0030,TXCLUSTER_007,medium
TX_000158,WALLET_SYN_0183,WALLET_SYN_0051,2025-02-07T11:28:43Z,0.0908,BTC_SIM,transfer,SRC_001431,0.96,ACT_0011,ACT_0020,,low
TX_000159,WALLET_SYN_0022,WALLET_SYN_0176,2026-04-13T17:55:46Z,0.052103,USDT_SIM,payment,SRC_003015,0.36,ACT_0055,ACT_0012,,low
TX_000160,WALLET_SYN_0212,WALLET_SYN_0067,2026-03-15T17:55:46Z,0.102108,USDT_SIM,escrow_release,SRC_002504,0.58,ACT_0057,ACT_0015,,low
TX_000161,WALLET_SYN_0072,WALLET_SYN_0190,2026-08-26T00:00:00Z,0.194507,BTC_SIM,transfer,SRC_001323,0.89,ACT_0009,,,low
TX_000162,WALLET_SYN_0040,WALLET_SYN_0072,2025-06-16T19:36:25Z,0.449352,ETH_SIM,transfer,SRC_001238,0.28,,ACT_0009,,medium
TX_000163,WALLET_SYN_0173,WALLET_SYN_0057,2026-08-08T00:00:00Z,0.373898,BTC_SIM,transfer,SRC_002377,0.37,ACT_0030,ACT_0056,,medium
TX_000164,WALLET_SYN_0200,WALLET_SYN_0076,2024-11-21T18:21:03Z,1.252576,USDT_SIM,consolidation,SRC_001810,0.82,,ACT_0032,,high
TX_000165,WALLET_SYN_0028,WALLET_SYN_0051,2026-08-16T17:55:46Z,0.301795,ETH_SIM,transfer,SRC_000100,0.63,ACT_0007,ACT_0020,,low
TX_000166,WALLET_SYN_0108,WALLET_SYN_0025,2025-01-21T08:56:39Z,0.943417,USDT_SIM,transfer,SRC_001899,0.49,ACT_0023,ACT_0029,,medium
TX_000167,WALLET_SYN_0173,WALLET_SYN_0206,2026-08-10T00:00:00Z,0.487879,BTC_SIM,payment,SRC_001374,0.31,ACT_0030,ACT_0034,,high
TX_000168,WALLET_SYN_0217,WALLET_SYN_0059,2026-07-20T15:47:40Z,0.2214,ETH_SIM,payment,SRC_001528,0.47,,ACT_0039,,medium
TX_000169,WALLET_SYN_0153,WALLET_SYN_0158,2025-11-23T12:12:24Z,0.401173,ETH_SIM,transfer,SRC_001900,0.77,ACT_0054,,,low
TX_000170,WALLET_SYN_0159,WALLET_SYN_0132,2026-08-26T00:00:00Z,0.173453,USDT_SIM,transfer,SRC_000017,0.85,ACT_0015,ACT_0010,,low
TX_000171,WALLET_SYN_0141,WALLET_SYN_0076,2026-01-22T19:36:25Z,0.646973,USDT_SIM,transfer,SRC_005448,0.35,,ACT_0032,,low
TX_000172,WALLET_SYN_0014,WALLET_SYN_0056,2026-03-01T02:17:28Z,0.226368,ETH_SIM,split,SRC_004083,0.69,ACT_0004,,,low
TX_000173,WALLET_SYN_0140,WALLET_SYN_0103,2026-08-21T00:00:00Z,0.159091,USDT_SIM,transfer,SRC_002783,0.44,,ACT_0017,TXCLUSTER_008,medium
TX_000174,WALLET_SYN_0196,WALLET_SYN_0157,2026-08-16T00:00:00Z,0.749591,ETH_SIM,split,SRC_001253,0.63,,,,medium
TX_000175,WALLET_SYN_0014,WALLET_SYN_0056,2026-08-24T00:00:00Z,0.259731,BTC_SIM,payment,SRC_003067,0.79,ACT_0004,,,low
TX_000176,WALLET_SYN_0060,WALLET_SYN_0147,2026-08-07T00:00:00Z,0.166342,BTC_SIM,escrow_release,SRC_001932,0.5,,,,low
TX_000177,WALLET_SYN_0028,WALLET_SYN_0035,2026-08-31T00:00:00Z,0.481971,BTC_SIM,transfer,SRC_003196,0.57,ACT_0007,,,low
TX_000178,WALLET_SYN_0188,WALLET_SYN_0137,2026-08-22T00:00:00Z,0.085156,USDT_SIM,transfer,SRC_005810,0.62,ACT_0016,ACT_0036,,low
TX_000179,WALLET_SYN_0090,WALLET_SYN_0196,2024-12-09T11:28:43Z,0.158541,ETH_SIM,payment,SRC_004371,0.9,ACT_0042,,,medium
TX_000180,WALLET_SYN_0120,WALLET_SYN_0135,2026-08-04T00:00:00Z,0.146557,BTC_SIM,transfer,SRC_005498,0.87,ACT_0040,,,low
TX_000181,WALLET_SYN_0006,WALLET_SYN_0026,2026-08-17T00:00:00Z,2.758963,USDT_SIM,transfer,SRC_004333,0.63,ACT_0053,,,low
TX_000182,WALLET_SYN_0162,WALLET_SYN_0180,2025-10-09T00:47:04Z,0.450607,BTC_SIM,transfer,SRC_004505,0.85,,ACT_0031,,high
TX_000183,WALLET_SYN_0124,WALLET_SYN_0199,2026-05-18T19:36:25Z,0.037071,ETH_SIM,transfer,SRC_005681,0.36,,,TXCLUSTER_009,medium
TX_000184,WALLET_SYN_0180,WALLET_SYN_0177,2026-08-25T00:00:00Z,0.223535,ETH_SIM,transfer,SRC_004177,0.55,ACT_0031,ACT_0053,,low
TX_000185,WALLET_SYN_0190,WALLET_SYN_0117,2026-08-27T00:00:00Z,0.332782,BTC_SIM,transfer,SRC_002725,0.89,,,,medium
TX_000186,WALLET_SYN_0001,WALLET_SYN_0152,2026-08-26T00:00:00Z,0.209513,ETH_SIM,transfer,SRC_001341,0.31,,ACT_0042,,high
TX_000187,WALLET_SYN_0168,WALLET_SYN_0121,2026-08-05T00:00:00Z,0.062869,BTC_SIM,transfer,SRC_004772,0.31,ACT_0003,,,low
TX_000188,WALLET_SYN_0103,WALLET_SYN_0009,2026-05-29T18:10:40Z,0.056495,USDT_SIM,escrow_release,SRC_000835,0.73,ACT_0017,,TXCLUSTER_010,high
TX_000189,WALLET_SYN_0124,WALLET_SYN_0049,2026-08-04T00:00:00Z,0.705257,USDT_SIM,payment,SRC_000985,0.43,,,TXCLUSTER_011,low
TX_000190,WALLET_SYN_0005,WALLET_SYN_0085,2026-04-05T11:28:43Z,0.078691,USDT_SIM,transfer,SRC_005401,0.95,ACT_0006,,,low
TX_000191,WALLET_SYN_0092,WALLET_SYN_0124,2024-11-19T20:28:06Z,0.138552,ETH_SIM,transfer,SRC_001521,0.47,ACT_0004,,,high
TX_000192,WALLET_SYN_0067,WALLET_SYN_0095,2024-07-30T21:36:22Z,0.206354,USDT_SIM,escrow_release,SRC_000269,0.61,ACT_0015,ACT_0020,,high
TX_000193,WALLET_SYN_0177,WALLET_SYN_0179,2025-01-24T02:17:28Z,2.240473,USDT_SIM,payment,SRC_004796,0.49,ACT_0053,,,medium
TX_000194,WALLET_SYN_0191,WALLET_SYN_0028,2026-08-13T00:00:00Z,1.064443,USDT_SIM,transfer,SRC_004427,0.34,ACT_0009,ACT_0007,,low
TX_000195,WALLET_SYN_0050,WALLET_SYN_0010,2026-08-16T00:00:00Z,0.045397,BTC_SIM,split,SRC_002298,0.64,ACT_0015,,,medium
TX_000196,WALLET_SYN_0038,WALLET_SYN_0218,2026-08-07T11:56:59Z,0.059537,USDT_SIM,escrow_release,SRC_003034,0.43,,,,high
TX_000197,WALLET_SYN_0033,WALLET_SYN_0037,2026-02-09T00:39:48Z,0.200525,ETH_SIM,transfer,SRC_005556,0.33,,,,low
TX_000198,WALLET_SYN_0047,WALLET_SYN_0155,2026-08-20T00:00:00Z,0.309567,BTC_SIM,transfer,SRC_003478,0.68,ACT_0049,,TXCLUSTER_012,low
TX_000199,WALLET_SYN_0175,WALLET_SYN_0220,2026-08-28T00:00:00Z,0.054395,BTC_SIM,transfer,SRC_001786,0.65,,ACT_0016,,low
TX_000200,WALLET_SYN_0047,WALLET_SYN_0211,2026-08-13T13:33:59Z,0.268407,USDT_SIM,payment,SRC_003945,0.8,ACT_0049,,TXCLUSTER_013,low
TX_000201,WALLET_SYN_0032,WALLET_SYN_0045,2026-01-22T11:56:59Z,0.372587,USDT_SIM,split,SRC_001078,0.85,ACT_0048,ACT_0033,,medium
TX_000202,WALLET_SYN_0036,WALLET_SYN_0014,2026-08-19T00:00:00Z,0.071755,BTC_SIM,payment,SRC_000595,0.54,ACT_0007,ACT_0004,,medium
TX_000203,WALLET_SYN_0131,WALLET_SYN_0161,2026-07-18T04:35:29Z,0.343033,ETH_SIM,transfer,SRC_001989,0.9,,,,low
TX_000204,WALLET_SYN_0092,WALLET_SYN_0069,2026-08-31T00:00:00Z,0.030512,BTC_SIM,split,SRC_001453,0.74,ACT_0004,,,low
TX_000205,WALLET_SYN_0135,WALLET_SYN_0080,2026-08-10T00:00:00Z,0.144781,BTC_SIM,payment,SRC_003012,0.93,,,,low
TX_000206,WALLET_SYN_0191,WALLET_SYN_0201,2026-08-24T00:00:00Z,0.253823,BTC_SIM,transfer,SRC_004263,0.7,ACT_0009,ACT_0035,,low
TX_000207,WALLET_SYN_0159,WALLET_SYN_0007,2026-05-29T22:04:42Z,0.200856,BTC_SIM,consolidation,SRC_002127,0.41,ACT_0015,ACT_0026,,low
TX_000208,WALLET_SYN_0002,WALLET_SYN_0194,2025-06-27T00:56:31Z,0.456351,USDT_SIM,split,SRC_003335,0.69,ACT_0037,ACT_0050,,low
TX_000209,WALLET_SYN_0067,WALLET_SYN_0088,2025-03-29T07:17:31Z,0.097006,USDT_SIM,payment,SRC_003692,0.56,ACT_0015,,,medium
TX_000210,WALLET_SYN_0149,WALLET_SYN_0087,2026-08-03T00:00:00Z,0.022302,ETH_SIM,transfer,SRC_002048,0.62,,,,low
TX_000211,WALLET_SYN_0124,WALLET_SYN_0046,2025-11-03T20:05:11Z,0.146297,BTC_SIM,transfer,SRC_002651,0.67,,ACT_0050,,low
TX_000212,WALLET_SYN_0219,WALLET_SYN_0061,2026-08-24T00:00:00Z,0.373996,ETH_SIM,escrow_release,SRC_003615,0.83,ACT_0007,ACT_0012,,medium
TX_000213,WALLET_SYN_0180,WALLET_SYN_0003,2026-07-19T11:07:27Z,0.27475,USDT_SIM,escrow_release,SRC_000329,0.59,ACT_0031,ACT_0005,,low
TX_000214,WALLET_SYN_0209,WALLET_SYN_0096,2026-01-19T00:47:04Z,0.895693,BTC_SIM,payment,SRC_002106,0.51,,,,medium
TX_000215,WALLET_SYN_0023,WALLET_SYN_0138,2026-08-11T00:00:00Z,0.22084,ETH_SIM,transfer,SRC_001335,0.52,ACT_0044,,,high
TX_000216,WALLET_SYN_0031,WALLET_SYN_0115,2026-08-10T00:39:48Z,0.689648,BTC_SIM,transfer,SRC_001975,0.55,,,,medium
TX_000217,WALLET_SYN_0207,WALLET_SYN_0195,2025-01-11T18:21:03Z,0.028523,ETH_SIM,transfer,SRC_005299,0.68,,,TXCLUSTER_014,low
TX_000218,WALLET_SYN_0211,WALLET_SYN_0108,2026-03-30T17:55:46Z,0.153726,BTC_SIM,transfer,SRC_005681,0.31,,ACT_0023,,medium
TX_000219,WALLET_SYN_0204,WALLET_SYN_0149,2026-08-26T00:00:00Z,0.084149,ETH_SIM,escrow_release,SRC_002245,0.52,ACT_0041,,,low
TX_000220,WALLET_SYN_0046,WALLET_SYN_0179,2026-04-26T22:38:20Z,0.067713,USDT_SIM,transfer,SRC_000912,0.54,ACT_0050,,,low
TX_000221,WALLET_SYN_0083,WALLET_SYN_0069,2026-01-13T20:28:06Z,0.387728,USDT_SIM,transfer,SRC_004100,0.73,,,,low
TX_000222,WALLET_SYN_0137,WALLET_SYN_0070,2025-02-06T22:38:20Z,0.305167,BTC_SIM,transfer,SRC_005161,0.23,ACT_0036,,,low
TX_000223,WALLET_SYN_0147,WALLET_SYN_0077,2026-04-14T22:06:12Z,0.030588,ETH_SIM,payment,SRC_002709,0.62,,,,medium
TX_000224,WALLET_SYN_0063,WALLET_SYN_0073,2025-12-08T02:17:28Z,0.020929,ETH_SIM,consolidation,SRC_003305,0.35,,,,low
TX_000225,WALLET_SYN_0211,WALLET_SYN_0203,2026-07-18T21:22:52Z,0.135388,USDT_SIM,transfer,SRC_001734,0.82,,,,low
TX_000226,WALLET_SYN_0036,WALLET_SYN_0196,2026-09-01T00:00:00Z,0.978549,USDT_SIM,transfer,SRC_002883,0.39,ACT_0007,,,medium
TX_000227,WALLET_SYN_0143,WALLET_SYN_0108,2026-08-07T00:00:00Z,0.213007,BTC_SIM,transfer,SRC_005485,0.35,ACT_0049,ACT_0023,,low
TX_000228,WALLET_SYN_0116,WALLET_SYN_0018,2025-01-20T02:17:28Z,0.079418,BTC_SIM,escrow_release,SRC_004077,0.47,ACT_0058,,,low
TX_000229,WALLET_SYN_0083,WALLET_SYN_0144,2026-09-01T00:00:00Z,0.450681,USDT_SIM,escrow_release,SRC_003220,0.79,,ACT_0037,,low
TX_000230,WALLET_SYN_0060,WALLET_SYN_0028,2025-09-27T15:47:40Z,1.925638,USDT_SIM,transfer,SRC_003777,0.32,,ACT_0007,,medium
TX_000231,WALLET_SYN_0108,WALLET_SYN_0124,2025-01-20T18:21:03Z,0.056054,ETH_SIM,payment,SRC_004881,0.1,ACT_0023,,,medium
TX_000232,WALLET_SYN_0220,WALLET_SYN_0038,2025-01-13T07:17:31Z,0.040991,BTC_SIM,transfer,SRC_001044,0.36,ACT_0016,,,high
TX_000233,WALLET_SYN_0046,WALLET_SYN_0013,2026-01-24T20:28:06Z,0.488749,BTC_SIM,transfer,SRC_000191,0.95,ACT_0050,,,high
TX_000234,WALLET_SYN_0008,WALLET_SYN_0188,2026-04-11T11:56:59Z,0.556908,ETH_SIM,escrow_release,SRC_001174,0.44,ACT_0051,ACT_0016,,low
TX_000235,WALLET_SYN_0042,WALLET_SYN_0041,2026-08-02T00:00:00Z,0.158081,BTC_SIM,consolidation,SRC_001488,0.34,ACT_0052,,,medium
TX_000236,WALLET_SYN_0208,WALLET_SYN_0033,2026-08-21T00:00:00Z,0.09763,USDT_SIM,consolidation,SRC_003759,0.48,,,TXCLUSTER_015,low
TX_000237,WALLET_SYN_0043,WALLET_SYN_0072,2026-08-08T00:00:00Z,0.223791,USDT_SIM,escrow_release,SRC_003403,0.98,ACT_0018,ACT_0009,,medium
TX_000238,WALLET_SYN_0026,WALLET_SYN_0150,2026-08-07T00:00:00Z,0.668744,BTC_SIM,payment,SRC_001726,0.72,,ACT_0039,,low
TX_000239,WALLET_SYN_0114,WALLET_SYN_0048,2026-08-12T00:00:00Z,0.083788,USDT_SIM,escrow_release,SRC_000785,0.3,ACT_0018,ACT_0050,,low
TX_000240,WALLET_SYN_0016,WALLET_SYN_0113,2024-11-20T18:21:03Z,0.1552,ETH_SIM,payment,SRC_005398,0.87,ACT_0026,,,medium
TX_000241,WALLET_SYN_0095,WALLET_SYN_0219,2025-01-27T20:28:06Z,0.114726,BTC_SIM,transfer,SRC_001519,0.7,ACT_0020,ACT_0007,,low
TX_000242,WALLET_SYN_0100,WALLET_SYN_0016,2025-06-17T22:06:12Z,0.340344,USDT_SIM,transfer,SRC_004164,0.52,ACT_0008,ACT_0026,,low
TX_000243,WALLET_SYN_0119,WALLET_SYN_0204,2026-08-27T00:00:00Z,1.108296,BTC_SIM,transfer,SRC_003417,0.81,,ACT_0041,,medium
TX_000244,WALLET_SYN_0083,WALLET_SYN_0095,2025-06-12T00:39:48Z,0.068753,USDT_SIM,transfer,SRC_004380,0.91,,ACT_0020,,medium
TX_000245,WALLET_SYN_0128,WALLET_SYN_0106,2026-08-31T00:00:00Z,0.10986,ETH_SIM,transfer,SRC_005115,0.66,,,,high
TX_000246,WALLET_SYN_0064,WALLET_SYN_0207,2025-11-12T19:36:25Z,0.685481,BTC_SIM,payment,SRC_004085,0.47,ACT_0041,,,medium
TX_000247,WALLET_SYN_0149,WALLET_SYN_0056,2025-08-13T17:55:46Z,1.3189,BTC_SIM,payment,SRC_001587,0.4,,,,medium
TX_000248,WALLET_SYN_0085,WALLET_SYN_0187,2026-08-06T00:00:00Z,0.768844,BTC_SIM,transfer,SRC_003235,0.31,,ACT_0011,,low
TX_000249,WALLET_SYN_0131,WALLET_SYN_0150,2025-09-27T11:56:59Z,0.093744,ETH_SIM,payment,SRC_005188,0.85,,ACT_0039,,high
TX_000250,WALLET_SYN_0203,WALLET_SYN_0160,2026-03-18T18:21:03Z,2.986605,BTC_SIM,consolidation,SRC_001696,0.63,,ACT_0039,,low
TX_000251,WALLET_SYN_0065,WALLET_SYN_0148,2025-07-03T18:40:31Z,2.10691,USDT_SIM,escrow_release,SRC_000229,0.77,ACT_0019,,,medium
TX_000252,WALLET_SYN_0176,WALLET_SYN_0094,2025-10-10T22:38:20Z,0.106485,ETH_SIM,payment,SRC_002192,0.58,ACT_0012,ACT_0013,,low
TX_000253,WALLET_SYN_0200,WALLET_SYN_0214,2026-08-12T00:00:00Z,0.281512,USDT_SIM,consolidation,SRC_004413,0.27,,,,low
TX_000254,WALLET_SYN_0039,WALLET_SYN_0080,2025-09-29T04:42:59Z,0.141439,ETH_SIM,escrow_release,SRC_004472,0.47,,,,medium
TX_000255,WALLET_SYN_0181,WALLET_SYN_0160,2026-08-12T00:00:00Z,1.828864,ETH_SIM,consolidation,SRC_004517,0.73,,ACT_0039,,low
TX_000256,WALLET_SYN_0067,WALLET_SYN_0073,2025-11-22T19:36:25Z,0.237865,USDT_SIM,escrow_release,SRC_005381,0.76,ACT_0015,,,low
TX_000257,WALLET_SYN_0041,WALLET_SYN_0051,2026-08-06T00:00:00Z,0.267615,USDT_SIM,consolidation,SRC_005237,0.48,,ACT_0020,,low
TX_000258,WALLET_SYN_0015,WALLET_SYN_0127,2025-11-11T13:12:42Z,0.427785,ETH_SIM,transfer,SRC_005830,0.7,ACT_0013,,,low
TX_000259,WALLET_SYN_0213,WALLET_SYN_0133,2026-08-05T00:00:00Z,0.354187,USDT_SIM,payment,SRC_000574,0.94,ACT_0045,ACT_0034,,medium
TX_000260,WALLET_SYN_0069,WALLET_SYN_0081,2024-07-18T01:12:14Z,0.070974,USDT_SIM,transfer,SRC_004627,0.53,,,,medium
TX_000261,WALLET_SYN_0074,WALLET_SYN_0052,2024-06-19T11:56:59Z,0.035918,ETH_SIM,payment,SRC_001505,0.65,ACT_0024,ACT_0016,,medium
TX_000262,WALLET_SYN_0013,WALLET_SYN_0052,2024-10-28T10:20:14Z,0.259018,ETH_SIM,transfer,SRC_000550,0.53,,ACT_0016,,low
TX_000263,WALLET_SYN_0124,WALLET_SYN_0208,2026-08-09T00:00:00Z,0.432204,BTC_SIM,transfer,SRC_001401,0.72,,,,medium
TX_000264,WALLET_SYN_0018,WALLET_SYN_0055,2026-07-20T10:37:19Z,0.075555,USDT_SIM,transfer,SRC_005401,0.62,,ACT_0032,,high
TX_000265,WALLET_SYN_0102,WALLET_SYN_0192,2026-08-20T00:00:00Z,0.012907,USDT_SIM,transfer,SRC_001390,0.63,,,TXCLUSTER_016,medium
TX_000266,WALLET_SYN_0050,WALLET_SYN_0199,2026-08-31T00:00:00Z,0.393195,BTC_SIM,payment,SRC_002217,0.67,ACT_0015,,,low
TX_000267,WALLET_SYN_0207,WALLET_SYN_0114,2025-05-04T04:37:32Z,0.131227,BTC_SIM,transfer,SRC_002125,0.58,,ACT_0018,,low
TX_000268,WALLET_SYN_0169,WALLET_SYN_0200,2026-08-20T00:00:00Z,0.03468,USDT_SIM,consolidation,SRC_001422,0.29,,,,low
TX_000269,WALLET_SYN_0011,WALLET_SYN_0195,2025-10-25T22:04:42Z,1.55411,USDT_SIM,transfer,SRC_001563,0.72,ACT_0043,,,low
TX_000270,WALLET_SYN_0151,WALLET_SYN_0022,2026-07-25T00:56:31Z,0.043429,BTC_SIM,transfer,SRC_004537,0.12,,ACT_0055,,low
TX_000271,WALLET_SYN_0132,WALLET_SYN_0040,2026-08-18T00:00:00Z,0.11178,USDT_SIM,transfer,SRC_004311,0.73,ACT_0010,,,medium
TX_000272,WALLET_SYN_0208,WALLET_SYN_0159,2026-08-27T00:00:00Z,0.016809,ETH_SIM,payment,SRC_002359,0.1,,ACT_0015,,medium
TX_000273,WALLET_SYN_0077,WALLET_SYN_0209,2026-08-30T00:00:00Z,0.544276,ETH_SIM,payment,SRC_002533,0.54,,,,low
TX_000274,WALLET_SYN_0127,WALLET_SYN_0154,2026-03-03T21:22:52Z,0.045842,USDT_SIM,transfer,SRC_002621,0.66,,,,low
TX_000275,WALLET_SYN_0207,WALLET_SYN_0134,2025-02-22T11:56:59Z,0.155951,BTC_SIM,transfer,SRC_004994,0.89,,ACT_0051,,low
TX_000276,WALLET_SYN_0131,WALLET_SYN_0119,2026-08-04T00:00:00Z,0.359991,ETH_SIM,payment,SRC_002738,0.47,,,,low
TX_000277,WALLET_SYN_0163,WALLET_SYN_0034,2025-07-14T00:56:31Z,0.256565,BTC_SIM,payment,SRC_003012,0.31,ACT_0001,ACT_0025,,low
TX_000278,WALLET_SYN_0215,WALLET_SYN_0125,2026-08-23T00:00:00Z,0.078063,USDT_SIM,escrow_release,SRC_002586,0.34,,,,low
TX_000279,WALLET_SYN_0054,WALLET_SYN_0049,2026-06-07T02:17:28Z,0.13658,BTC_SIM,transfer,SRC_001706,0.31,ACT_0022,,,medium
TX_000280,WALLET_SYN_0096,WALLET_SYN_0153,2025-12-19T15:43:16Z,0.119188,USDT_SIM,split,SRC_002620,0.62,,ACT_0054,,low
TX_000281,WALLET_SYN_0030,WALLET_SYN_0209,2026-03-02T10:13:36Z,0.209915,BTC_SIM,consolidation,SRC_000199,0.8,,,,medium
TX_000282,WALLET_SYN_0052,WALLET_SYN_0100,2026-08-10T00:00:00Z,0.130814,USDT_SIM,payment,SRC_003957,0.83,ACT_0016,ACT_0008,,high
TX_000283,WALLET_SYN_0061,WALLET_SYN_0170,2025-08-17T10:13:48Z,0.466232,ETH_SIM,transfer,SRC_003369,0.75,ACT_0012,ACT_0014,TXCLUSTER_017,medium
TX_000284,WALLET_SYN_0149,WALLET_SYN_0211,2026-08-15T00:00:00Z,0.138733,BTC_SIM,transfer,SRC_001308,0.2,,,,medium
TX_000285,WALLET_SYN_0202,WALLET_SYN_0080,2025-12-29T08:56:39Z,0.913326,USDT_SIM,escrow_release,SRC_004783,0.5,ACT_0046,,,medium
TX_000286,WALLET_SYN_0074,WALLET_SYN_0220,2025-05-22T10:59:17Z,0.010888,BTC_SIM,transfer,SRC_002899,0.78,ACT_0024,ACT_0016,,low
TX_000287,WALLET_SYN_0020,WALLET_SYN_0036,2026-03-04T22:04:42Z,1.998764,BTC_SIM,escrow_release,SRC_002044,0.92,,ACT_0007,,high
TX_000288,WALLET_SYN_0162,WALLET_SYN_0043,2026-08-18T00:00:00Z,0.071407,BTC_SIM,transfer,SRC_001313,0.57,,ACT_0018,,low
TX_000289,WALLET_SYN_0038,WALLET_SYN_0122,2026-08-23T00:00:00Z,0.302349,USDT_SIM,transfer,SRC_005570,0.66,,,,low
TX_000290,WALLET_SYN_0105,WALLET_SYN_0119,2026-08-11T00:00:00Z,0.409327,ETH_SIM,transfer,SRC_004109,0.68,,,,medium
TX_000291,WALLET_SYN_0155,WALLET_SYN_0029,2026-08-08T00:00:00Z,2.969576,ETH_SIM,transfer,SRC_001548,0.85,,ACT_0011,,low
TX_000292,WALLET_SYN_0103,WALLET_SYN_0178,2026-08-07T00:00:00Z,0.100019,BTC_SIM,payment,SRC_004991,0.4,ACT_0017,ACT_0041,TXCLUSTER_018,low
TX_000293,WALLET_SYN_0219,WALLET_SYN_0091,2026-07-19T00:56:31Z,0.184431,USDT_SIM,transfer,SRC_004933,0.68,ACT_0007,ACT_0060,,low
TX_000294,WALLET_SYN_0112,WALLET_SYN_0184,2026-08-09T00:00:00Z,0.649707,BTC_SIM,escrow_release,SRC_000130,0.77,ACT_0059,,,medium
TX_000295,WALLET_SYN_0156,WALLET_SYN_0031,2024-11-18T18:21:03Z,0.678734,BTC_SIM,transfer,SRC_004396,0.54,ACT_0006,,,low
TX_000296,WALLET_SYN_0004,WALLET_SYN_0139,2026-08-05T00:00:00Z,0.356687,ETH_SIM,split,SRC_000024,0.6,,ACT_0002,,low
TX_000297,WALLET_SYN_0214,WALLET_SYN_0129,2026-08-13T00:00:00Z,0.568491,USDT_SIM,transfer,SRC_002176,0.4,,,,medium
TX_000298,WALLET_SYN_0220,WALLET_SYN_0199,2025-09-13T19:36:25Z,0.017708,BTC_SIM,escrow_release,SRC_001790,0.77,ACT_0016,,,medium
TX_000299,WALLET_SYN_0217,WALLET_SYN_0179,2026-08-05T00:00:00Z,0.649718,USDT_SIM,transfer,SRC_004776,0.7,,,,low
TX_000300,WALLET_SYN_0128,WALLET_SYN_0029,2026-05-07T10:13:48Z,0.347221,BTC_SIM,transfer,SRC_000345,0.85,,ACT_0011,,medium
TX_000301,WALLET_SYN_0118,WALLET_SYN_0053,2026-08-29T00:00:00Z,0.054479,ETH_SIM,escrow_release,SRC_003478,0.48,,ACT_0047,,low
